price,score,name,link
15.25,91,Tenuta Santa Maria alla Pieve Verona Pràgal 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/tenuta-santa-maria-alla-pieve-verona-pr%C3%A0gal-2017-10951
18.95,90,Marques de La Concordia Viña Alarde Reserva 2013,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/marques-de-la-concordia-vi%C3%B1a-alarde-reserva-2013-10548
20.95,98,Luciano Arduini Classico Superiore Valpolicella Ripasso 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/luciano-arduini-classico-superiore-valpolicella-ripasso-2017-12407
94.00,95,Château de Beaucastel Châteauneuf-du-Pape Blanc 2019,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/ch%C3%A2teau-de-beaucastel-ch%C3%A2teauneuf-du-pape-blanc-2019-932590
60.00,97,Bleasdale The Powder Monkey Single Vineyard Shiraz 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/bleasdale-the-powder-monkey-single-vineyard-shiraz-2015-13567
44.00,93,Domaine des Souchons Côte du Py Morgon 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/domaine-des-souchons-c%C3%B4te-du-py-morgon-2016-13396
43.00,96,Andes Plateau 700 High Altitude Red Blend 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/andes-plateau-700-high-altitude-red-blend-2015-13766
35.00,94,Monte da Ravasqueira Vinha das Romãs 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/monte-da-ravasqueira-vinha-das-rom%C3%A3s-2017-460790
115.95,96,Lail Vineyards Blueprint Cabernet Sauvignon 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/lail-vineyards-blueprint-cabernet-sauvignon-2016-60251
21.95,91,Toscolo Chianti Classico 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/toscolo-chianti-classico-2016-19521
15.95,92,Montes Limited Selection Cabernet Sauvignon/Carmenère 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/montes-limited-selection-cabernet-sauvignon-carmen%C3%A8re-2017-292169
24.95,92,St. Huberts The Stag Cabernet Sauvignon 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/st-huberts-the-stag-cabernet-sauvignon-2016-13691
16.95,91,Laura Hartwig Single Vineyard Cabernet Sauvignon 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/laura-hartwig-single-vineyard-cabernet-sauvignon-2017-13428
299.95,97,Castelgiocondo Ripe al Convento Riserva Brunello di Montalcino 2013,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/castelgiocondo-ripe-al-convento-riserva-brunello-di-montalcino-2013-494468
719.95,97,Castelgiocondo Ripe al Convento Riserva Brunello di Montalcino 2013,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/castelgiocondo-ripe-al-convento-riserva-brunello-di-montalcino-2013-556647
15.95,96,Riolite Castel del Lago Soave 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/riolite-castel-del-lago-soave-2018-12728
16.95,97,Masso Antico Fiano del Salento 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/masso-antico-fiano-del-salento-2018-12735
17.95,90,Goru Gold Monastrell/Cabernet Sauvignon/Syrah 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/goru-gold-monastrell-cabernet-sauvignon-syrah-2017-13621
75.00,95,Gérard Bertrand L'Hospitalitas La Clape 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/g%C3%A9rard-bertrand-lhospitalitas-la-clape-2018-683532
29.95,94,Marchesi Mazzei Belguardo Tirrenico 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/marchesi-mazzei-belguardo-tirrenico-2016-12093
62.00,94,Burn Cottage Moonlight Race Pinot Noir 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/burn-cottage-moonlight-race-pinot-noir-2018-13550
50.00,93,Peter Zemmer Crivelli Riserva Chardonnay 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/peter-zemmer-crivelli-riserva-chardonnay-2016-15468
35.00,92,Ramírez de la Piscina Selección Reserva 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/ram%C3%ADrez-de-la-piscina-selecci%C3%B3n-reserva-2015-13043
62.00,97,Tyrrell's Vat 9 Hunter Shiraz 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/tyrrells-vat-9-hunter-shiraz-2017-237917
67.00,95,Ca' Romé di Romano Marengo Rio Sordo Riserva Barbaresco 2013,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/ca-rom%C3%A9-di-romano-marengo-rio-sordo-riserva-barbaresco-2013-15465
78.00,94,Château de Ferrand 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/ch%C3%A2teau-de-ferrand-2015-14271
45.00,92,Château Coufran 2009,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/ch%C3%A2teau-coufran-2009-13399
46.00,95,Dom Brial Crest Petit Côtes du Roussillon-Village 2014,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/dom-brial-crest-petit-c%C3%B4tes-du-roussillon-village-2014-15409
54.00,92,Osoyoos Larose Le Grand Vin 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/osoyoos-larose-le-grand-vin-2015-13252
37.95,95,Schiopetto Friulano 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/schiopetto-friulano-2017-13376
24.95,95,Casablanca Nimbus Pinot Noir 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/casablanca-nimbus-pinot-noir-2016-13296
15.95,92,Tenuta della Luia Cilestro 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/tenuta-della-luia-cilestro-2015-13521
17.95,93,Brilla Prosecco,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/brilla-prosecco-13836
109.00,94,Château Rouget 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/ch%C3%A2teau-rouget-2015-473306
162.00,93,Calera Selleck Vineyard Mount Harlan Pinot Noir 2005,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/calera-selleck-vineyard-mount-harlan-pinot-noir-2005-968735
765.00,96,Opus One 2014,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/opus-one-2014-16309
795.00,98,Opus One 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/opus-one-2015-16308
159.00,94,Château Croix de Labrie 2006,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/ch%C3%A2teau-croix-de-labrie-2006-563866
50.95,93,Mauro Veglio Barolo 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/mauro-veglio-barolo-2015-13927
18.95,92,Quarisa Mrs Q McLaren Vale Shiraz 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/quarisa-mrs-q-mclaren-vale-shiraz-2016-12909
122.00,95,Château Monbousquet 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/ch%C3%A2teau-monbousquet-2015-471953
60.00,95,Mocali Brunello di Montalcino 2013,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/mocali-brunello-di-montalcino-2013-402297
17.95,92,Caliterra Tributo Single Vineyard Carmenère 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/caliterra-tributo-single-vineyard-carmen%C3%A8re-2017-56630
18.95,90,Monte del Frá Lena di Mezzo Valpolicella Classico 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/monte-del-fr%C3%A1-lena-di-mezzo-valpolicella-classico-2018-160226
125.00,98,Catena Zapata Fortuna Terrae Adrianna Vineyard Malbec 2014,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/catena-zapata-fortuna-terrae-adrianna-vineyard-malbec-2014-14275
24.95,94,Villa Maria Clifford Bay Reserve Sauvignon Blanc 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/villa-maria-clifford-bay-reserve-sauvignon-blanc-2018-12631
13.95,90,Cuatro Rayas Vendemio Nocturna Verdejo 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/cuatro-rayas-vendemio-nocturna-verdejo-2018-14028
829.00,96,Château Pichon-Longueville Baron 2009,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/ch%C3%A2teau-pichon-longueville-baron-2009-16514
735.00,93,Château Léoville Poyferré 1996,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/ch%C3%A2teau-l%C3%A9oville-poyferr%C3%A9-1996-16523
16.95,93,Carmen Gran Reserva Syrah 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/carmen-gran-reserva-syrah-2018-14124
15.95,91,Casas del Bosque Pinot Noir Rosé 2019,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/casas-del-bosque-pinot-noir-ros%C3%A9-2019-15277
84.00,94,Col d'Orcia Brunello di Montalcino 2013,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/col-dorcia-brunello-di-montalcino-2013-450965
54.00,93,Col d'Orcia Brunello di Montalcino 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/col-dorcia-brunello-di-montalcino-2015-14823
65.00,94,Tenuta Buon Tempo Brunello di Montalcino 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/tenuta-buon-tempo-brunello-di-montalcino-2015-14856
455.00,95,Domaine Dujac Echezeaux Grand Cru 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/domaine-dujac-echezeaux-grand-cru-2018-13800
21.95,92,Underwood Pinot Gris 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/underwood-pinot-gris-2015-487017
41.95,94,Rocca delle Macìe Roccato 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/rocca-delle-mac%C3%ACe-roccato-2015-964130
17.00,95,Domaine la Décelle Réserve Valréas 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/domaine-la-d%C3%A9celle-r%C3%A9serve-valr%C3%A9as-2017-14391
23.95,93,Château du Chatelard Cuvée Les Vieux Granits Fleurie 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/ch%C3%A2teau-du-chatelard-cuv%C3%A9e-les-vieux-granits-fleurie-2018-207886
24.95,91,Canoe Ridge The Expedition Merlot 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/canoe-ridge-the-expedition-merlot-2017-486928
39.95,94,Domaine Hamelin Beauroy Chablis 1er Cru 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/domaine-hamelin-beauroy-chablis-1er-cru-2018-391805
230.00,94,Louis M. Martini Lot 1 Cabernet Sauvignon 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/louis-m-martini-lot-1-cabernet-sauvignon-2015-439976
122.00,96,Château Malescot-Saint-Exupéry 2014,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/ch%C3%A2teau-malescot-saint-exup%C3%A9ry-2014-14790
29.95,97,Villa Maria Taylors Pass Single Vineyard Sauvignon Blanc 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/villa-maria-taylors-pass-single-vineyard-sauvignon-blanc-2018-13901
16.95,97,Cellier des Dauphins Réserve 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/cellier-des-dauphins-r%C3%A9serve-2018-14081
12.95,90,Poesia Garnacha Blanca 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/poesia-garnacha-blanca-2018-15477
28.95,92,San Sisto Riserva Verdicchio Castelli di Jesi Classico 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/san-sisto-riserva-verdicchio-castelli-di-jesi-classico-2016-16181
18.95,89,Giusti Brut Prosecco Asolo Superiore,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/giusti-brut-prosecco-asolo-superiore-16555
172.00,91,Calera Selleck Vineyard Mount Harlan Pinot Noir 2001,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/calera-selleck-vineyard-mount-harlan-pinot-noir-2001-15194
172.00,93,Calera Selleck Vineyard Mount Harlan Pinot Noir 2002,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/calera-selleck-vineyard-mount-harlan-pinot-noir-2002-15195
22.95,90,Shannon Ridge High Elevation Cabernet Sauvignon 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/shannon-ridge-high-elevation-cabernet-sauvignon-2017-16182
15.95,91,ME by Matahiwi Estate Pinot Gris 2019,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/me-by-matahiwi-estate-pinot-gris-2019-12679
15.95,92,Emiliana Novas Gran Reserva Pinot Noir 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/emiliana-novas-gran-reserva-pinot-noir-2018-14148
58.00,94,Selbach-Oster Graacher Domprobst Riesling Auslese 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/selbach-oster-graacher-domprobst-riesling-auslese-2018-455360
129.00,96,Chamisal Morrito Pinot Noir 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/chamisal-morrito-pinot-noir-2016-16026
19.95,90,Gabriel Meffre La Châsse Grande Réserve 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/gabriel-meffre-la-ch%C3%A2sse-grande-r%C3%A9serve-2015-15455
29.95,94,Estampa Gold Cabernet Sauvignon 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/estampa-gold-cabernet-sauvignon-2016-14063
62.95,93,Negretti Mirau Barolo 2012,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/negretti-mirau-barolo-2012-14366
19.95,92,Vale de Lobos Syrah 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/vale-de-lobos-syrah-2015-14546
20.95,90,Cave du Roi Dagobert Racines et Terroirs Riesling 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/cave-du-roi-dagobert-racines-et-terroirs-riesling-2018-15383
17.00,94,Invivo Sauvignon Blanc 2019,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/invivo-sauvignon-blanc-2019-14199
49.95,93,Château d'Arsac 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/ch%C3%A2teau-darsac-2015-14443
61.00,94,Louis Michel & Fils Butteaux Vieilles Vignes Chablis 1er Cru 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/louis-michel-fils-butteaux-vieilles-vignes-chablis-1er-cru-2017-16239
220.00,95,Roberto Voerzio Comune di La Morra Barolo 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/roberto-voerzio-comune-di-la-morra-barolo-2016-16744
54.00,96,Schild Estate Pramie Shiraz 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/schild-estate-pramie-shiraz-2016-14980
23.95,93,Balduzzi Viejo Encachao Grand Reserve Carignan 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/balduzzi-viejo-encachao-grand-reserve-carignan-2016-16804
19.95,93,Zuccardi Q Cabernet Franc 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/zuccardi-q-cabernet-franc-2017-15121
25.95,88,Mouton Cadet Heritage 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/mouton-cadet-heritage-2017-14447
35.00,95,Esporão Private Selection White 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/espor%C3%A3o-private-selection-white-2018-271130
91.00,97,Domaine Naturaliste Morus Cabernet Sauvignon 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/domaine-naturaliste-morus-cabernet-sauvignon-2016-449124
90.00,93,Jean Milan Grand Réserve Grand Cru 1864 Blanc de Blancs Brut Champagne,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/jean-milan-grand-r%C3%A9serve-grand-cru-1864-blanc-de-blancs-brut-champagne-293548
229.00,96,Henri Giraud Fût de Chêne MV14 Brut Champagne,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/henri-giraud-f%C3%BBt-de-ch%C3%AAne-mv14-brut-champagne-435644
330.00,96,Domaine Louis Jadot Domaine des Héritiers Corton-Charlemagne Grand Cru 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/domaine-louis-jadot-domaine-des-h%C3%A9ritiers-corton-charlemagne-grand-cru-2018-18302
51.00,89,Maison Louis Jadot Saint-Romain 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/maison-louis-jadot-saint-romain-2018-18304
49.00,96,Richard Hamilton Centurion 126-Year-Old Shiraz 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/richard-hamilton-centurion-126-year-old-shiraz-2018-729020
15.95,92,Secreto de Viu Manent Carmenère 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/secreto-de-viu-manent-carmen%C3%A8re-2018-16800
155.00,96,Aubert Pinot Noir 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/aubert-pinot-noir-2018-444166
73.00,95,Betz Family Winery Clos de Betz Red 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/betz-family-winery-clos-de-betz-red-2016-462929
142.00,97,Paul Hobbs Katherine Lindsay Estate Pinot Noir 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/paul-hobbs-katherine-lindsay-estate-pinot-noir-2017-118802
16.95,95,Falernia Gran Reserva Syrah 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/falernia-gran-reserva-syrah-2016-16793
78.00,94,Chanson Père & Fils La Dominode Savigny-lès-Beaune 1er Cru 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/chanson-p%C3%A8re-fils-la-dominode-savigny-l%C3%A8s-beaune-1er-cru-2017-18396
119.00,94,Valquejigoso V2 2008,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/valquejigoso-v2-2008-18664
35.00,93,Muratie Martin Melck Cabernet Sauvignon 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/muratie-martin-melck-cabernet-sauvignon-2015-17176
153.00,98,Mazzei Siepi 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/mazzei-siepi-2016-16731
38.00,94,Mulderbosch Single Vineyard Series Block A Chenin Blanc 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/mulderbosch-single-vineyard-series-block-a-chenin-blanc-2018-17175
51.00,94,Marchand & Burch Mount Barrow Pinot Noir 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/marchand-burch-mount-barrow-pinot-noir-2018-16908
85.95,96,Château Maucoil Privilège Châteauneuf-du-Pape 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/ch%C3%A2teau-maucoil-privil%C3%A8ge-ch%C3%A2teauneuf-du-pape-2016-16210
96.00,99,Torre Muga 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/torre-muga-2016-719609
592.00,97,Pol Roger Cuvée Sir Winston Churchill Champagne 2009,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/pol-roger-cuv%C3%A9e-sir-winston-churchill-champagne-2009-972265
24.85,92,Château Puygueraud Blanc 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/ch%C3%A2teau-puygueraud-blanc-2017-623140
59.85,91,La Parde de Haut-Bailly 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/la-parde-de-haut-bailly-2017-628669
632.00,92,Antinori Pian delle Vigne Brunello di Montalcino 2004,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/antinori-pian-delle-vigne-brunello-di-montalcino-2004-17331
99.95,90,Rombauer Vineyards Cabernet Sauvignon 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/rombauer-vineyards-cabernet-sauvignon-2015-16480
15.95,88,Alamos Chardonnay 2014,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/alamos-chardonnay-2014-448761
53.00,93,Albert Bichot Domaine Long-Depaquit Les Vaucopins Chablis 1er Cru 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/albert-bichot-domaine-long-depaquit-les-vaucopins-chablis-1er-cru-2017-76695
32.00,96,Royal Tokaji 5 Puttonyos Tokaji Aszú 2013,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/royal-tokaji-5-puttonyos-tokaji-asz%C3%BA-2013-972836
87.00,93,Château Pipeau 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/ch%C3%A2teau-pipeau-2016-258558
154.00,94,Château Prieuré-Lichine 2010,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/ch%C3%A2teau-prieur%C3%A9-lichine-2010-300103
59.00,93,Domaine de Suremain en Sazenay Mercurey 1er Cru 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/domaine-de-suremain-en-sazenay-mercurey-1er-cru-2017-227116
580.00,98,Tua Rita Per Sempre Syrah 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/tua-rita-per-sempre-syrah-2015-16726
26.95,91,André Dezat et Fils Les Celliers Saint-Romble Sancerre 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/andr%C3%A9-dezat-et-fils-les-celliers-saint-romble-sancerre-2015-493320
19.95,93,Domaine du Haut Bourg Muscadet Côtes de Grandlieu 2013,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/domaine-du-haut-bourg-muscadet-c%C3%B4tes-de-grandlieu-2013-426619
38.00,95,Domäne Wachau Grüner Veltliner 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/dom%C3%A4ne-wachau-gr%C3%BCner-veltliner-2018-61127
51.00,95,Luna Blue Rock Vineyard Pinor Noir 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/luna-blue-rock-vineyard-pinor-noir-2016-17242
107.00,97,By Farr GC Côte Vineyard Chardonnay 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/by-farr-gc-c%C3%B4te-vineyard-chardonnay-2018-17217
280.00,99,To Kalon Vineyard Co. Highest Beauty 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/to-kalon-vineyard-co-highest-beauty-2016-17826
38.00,95,Bindi Sergardi I Colli Chianti Classico Riserva 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/bindi-sergardi-i-colli-chianti-classico-riserva-2015-16973
55.00,93,Two Sisters Cabernet Franc 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/two-sisters-cabernet-franc-2016-19344
51.00,95,Marietta Gibson Block Syrah 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/marietta-gibson-block-syrah-2016-17716
105.00,94,Philippe & Vincent Jaboulet Hermitage 2014,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/philippe-vincent-jaboulet-hermitage-2014-18774
39.00,95,Spioenkop Elgin Riesling 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/spioenkop-elgin-riesling-2017-17171
109.00,93,Ravera Barolo Riserva 2013,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/ravera-barolo-riserva-2013-16739
61.00,95,Jean-Claude Boisset Savigny-Lès-Beaune 1er Cru Aux Guettes 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/jean-claude-boisset-savigny-l%C3%A8s-beaune-1er-cru-aux-guettes-2017-18402
960.00,98,Colgin IX Estate Red 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/colgin-ix-estate-red-2017-19598
56.00,92,Domaine du Roc des Boutires En Bertilionne Pouilly-Fuissé 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/domaine-du-roc-des-boutires-en-bertilionne-pouilly-fuiss%C3%A9-2018-18855
49.00,95,Lamont Pinot Noir 2018,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/lamont-pinot-noir-2018-16541
69.00,96,Burn Cottage Riesling/Grüner Veltliner 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/burn-cottage-riesling-gr%C3%BCner-veltliner-2017-17218
149.00,98,Tignanello 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/tignanello-2015-551341
60.00,97,Wirra Wirra Vintage Bell Cabernet Sauvignon 2017,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/wirra-wirra-vintage-bell-cabernet-sauvignon-2017-16489
160.00,97,Bien Nacido Estate LXXIII Pinot Noir 2016,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/bien-nacido-estate-lxxiii-pinot-noir-2016-17717
36.00,92,Schloss Johannisberg Gelblack Riesling Trocken 2019,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/schloss-johannisberg-gelblack-riesling-trocken-2019-18235
16.95,89,Falernia Gran Reserva Carmenère 2015,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/falernia-gran-reserva-carmen%C3%A8re-2015-269175
18.95,88,Schloss Schönborn Hattenheimer Pfaffenberg Riesling Kabinett 2010,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/schloss-sch%C3%B6nborn-hattenheimer-pfaffenberg-riesling-kabinett-2010-70946
21.95,91,Leone de Castris Riserva Salice Salentino 2011,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/leone-de-castris-riserva-salice-salentino-2011-597534
13.25,90,Zonte's Footstep Lake Doctor Shiraz 2014,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/wine-14/zontes-footstep-lake-doctor-shiraz-2014-72975
